Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
72,52,20.60,3,2,10.50,2.41,Average
64,52,34.70,3,12,9.80,1.93,Average
63,66,28.70,2,11,7.00,2.40,Average
70,49,18.30,6,9,18.10,1.66,Average
79,67,21.00,4,0,8.90,2.19,Average
57,37,45.30,4,16,11.00,2.09,Average
63,46,37.70,2,9,8.50,1.98,Average
66,69,33.60,3,9,7.10,2.43,Average
63,56,32.00,3,10,8.50,2.48,Average
70,76,22.90,3,14,9.90,3.21,Average
63,70,20.50,3,0,6.00,2.71,Average
62,58,5.00,3,2,18.80,1.81,Average
65,43,47.90,4,14,10.40,1.67,Average
65,65,35.80,3,13,9.90,2.97,Average
66,60,16.10,2,6,8.10,3.27,Average
56,54,37.70,2,15,8.60,2.06,Average
73,71,21.30,5,4,8.80,2.87,Average
61,59,31.90,3,2,11.70,2.07,Average
73,64,7.60,3,0,10.30,2.62,Average
63,58,24.70,4,3,11.00,2.77,Average
67,50,38.50,6,9,9.30,2.35,Average
54,74,30.60,3,5,11.00,2.88,Average
59,52,38.30,2,8,6.30,2.88,Average
58,58,17.40,5,6,6.78,2.36,Average
56,67,45.30,3,13,1.00,3.29,Average
50,55,7.50,2,0,6.70,2.82,Average
48,62,36.10,1,3,10.10,2.20,Average
69,63,38.40,4,4,9.40,2.13,Average
45,55,35.60,3,11,6.80,2.71,Average
49,57,38.10,5,13,7.39,2.70,Average
76,65,20.40,3,15,8.20,2.67,Average
61,76,28.00,2,5,10.80,3.08,Average
57,60,34.70,4,3,12.10,2.29,Average
60,61,28.90,5,6,8.30,2.37,Average
71,60,26.20,3,9,14.60,2.68,Average
59,51,39.60,3,10,7.90,2.11,Average
58,58,18.20,1,15,9.30,2.85,Average
44,81,21.80,2,0,5.85,2.72,Average
66,66,23.80,4,10,7.70,1.51,Average
56,56,29.20,5,18,8.00,2.90,Average
76,44,6.30,4,1,13.30,2.17,Average
48,55,39.30,2,15,6.30,2.75,Average
68,47,44.90,6,5,9.80,2.89,Average
73,75,19.70,2,7,3.20,2.58,Average
71,57,32.60,3,10,6.50,2.69,Average
65,69,39.20,3,6,12.10,2.69,Average
50,57,41.50,4,17,2.70,1.94,Average
86,47,35.70,3,7,15.40,2.19,Average
69,73,33.10,3,3,8.30,3.42,Average
64,57,23.30,1,0,14.80,2.39,Average
59,47,35.40,3,12,11.10,2.59,Average
66,46,59.00,3,21,4.60,2.21,Average
67,45,23.40,3,5,9.30,2.28,Average
45,56,14.10,4,5,16.90,2.88,Average
55,44,30.80,2,14,5.60,2.32,Average
64,65,29.60,3,4,7.20,2.49,Average
61,58,45.70,3,9,5.60,2.17,Average
63,51,39.60,4,18,10.80,2.05,Average
62,52,24.30,2,14,7.20,2.48,Average
64,54,16.10,0,2,10.70,2.44,Average
55,75,54.90,3,11,3.40,3.10,Average
75,47,23.90,5,14,11.90,1.93,Average
66,59,13.80,4,8,17.10,2.15,Average
71,55,39.00,3,15,12.80,1.25,Average
65,60,16.20,2,5,9.30,2.70,Average
55,43,15.90,0,0,4.60,2.26,Poor
46,40,24.60,0,4,5.30,2.25,Poor
60,51,22.30,2,7,4.10,2.20,Poor
62,48,24.00,2,3,6.20,1.70,Poor
61,39,21.80,0,13,10.90,1.82,Poor
59,54,7.50,2,0,8.20,2.13,Poor
62,48,22.20,3,6,7.70,1.79,Poor
59,36,13.10,2,6,8.80,1.80,Poor
67,48,26.30,2,7,11.50,1.85,Poor
48,30,18.40,1,7,9.40,1.54,Poor
55,48,14.20,0,3,6.10,1.84,Poor
45,34,18.80,2,6,2.70,1.73,Poor
50,53,34.50,1,14,1.00,2.13,Poor
58,44,37.30,2,21,5.20,2.42,Poor
57,44,24.10,2,10,4.20,1.98,Poor
67,45,33.90,4,13,11.70,1.28,Poor
49,30,10.20,2,2,1.00,1.77,Poor
74,55,28.00,4,1,1.00,2.01,Poor
74,39,25.80,0,7,1.00,1.70,Poor
65,40,16.50,3,2,7.60,2.08,Poor
59,46,30.40,1,6,7.60,1.56,Poor
43,55,36.80,0,10,7.70,2.11,Poor
45,52,32.80,2,3,7.20,2.62,Poor
51,36,31.30,1,20,5.40,1.45,Poor
55,41,21.70,0,0,10.80,1.78,Poor
59,38,28.20,1,5,9.60,1.25,Poor
48,45,39.40,3,13,7.80,1.35,Poor
63,45,20.30,4,12,7.40,1.15,Poor
51,30,14.40,0,0,4.30,1.24,Poor
63,38,24.60,0,1,9.00,1.65,Poor
68,35,26.20,4,10,15.00,2.15,Poor
55,64,28.90,0,1,2.60,1.98,Poor
72,46,43.10,2,5,3.50,1.78,Poor
50,47,35.50,2,15,8.10,2.58,Poor
66,55,37.70,3,11,8.10,1.59,Poor
51,30,5.00,0,2,2.70,2.79,Poor
55,33,27.50,3,7,2.30,1.13,Poor
45,30,21.30,0,9,9.70,1.59,Poor
56,49,17.30,3,10,9.50,1.48,Poor
50,48,14.80,1,0,3.00,2.97,Poor
59,52,11.40,1,6,14.00,1.94,Poor
62,40,22.30,3,9,12.20,1.92,Poor
63,41,37.90,2,12,5.80,1.84,Poor
60,41,28.70,2,7,10.30,2.79,Poor
60,39,30.30,4,17,12.70,2.79,Poor
45,44,23.70,1,4,2.14,2.03,Poor
66,49,34.80,3,11,3.10,2.56,Poor
74,48,24.40,0,3,4.00,1.77,Poor
74,68,23.60,0,0,1.00,2.56,Poor
51,37,19.40,4,8,10.80,1.92,Poor
72,42,31.10,2,9,4.70,1.41,Poor
48,57,30.90,1,9,5.90,2.09,Poor
51,49,36.50,1,0,4.40,1.72,Poor
59,33,31.20,1,8,6.40,1.15,Poor
43,30,9.60,0,4,1.00,2.79,Poor
51,46,30.40,3,6,7.10,1.75,Poor
58,52,19.50,2,7,2.20,2.72,Poor
49,46,17.40,1,3,1.00,1.73,Poor
69,43,29.00,2,13,5.50,2.43,Poor
63,47,42.10,3,7,9.00,1.60,Poor
70,36,22.90,3,7,10.95,1.40,Poor
50,34,46.20,3,26,7.80,1.33,Poor
50,44,47.30,6,14,3.39,2.25,Poor
53,55,20.10,1,0,6.90,1.86,Poor
53,30,36.20,0,11,6.10,1.52,Poor
53,48,42.40,0,12,3.10,2.49,Poor
58,50,32.40,2,7,6.20,2.34,Poor
74,43,22.50,0,2,1.00,2.12,Poor
62,41,32.20,0,3,6.20,2.07,Poor
50,43,24.90,0,8,5.30,2.04,Poor
55,32,7.60,0,0,2.60,2.14,Poor
77,37,39.10,2,6,8.40,2.32,Poor
62,52,24.50,1,1,5.60,2.07,Poor
63,60,21.00,2,13,4.60,2.60,Poor
60,45,42.90,6,13,9.80,1.20,Poor
67,56,38.30,3,10,5.60,2.19,Poor
55,40,43.40,3,9,3.63,2.01,Poor
49,53,33.10,2,13,5.20,2.51,Poor
67,47,30.20,3,11,7.00,2.32,Poor
59,49,6.20,1,1,8.90,2.05,Poor
74,46,20.80,0,13,11.30,1.94,Poor
70,47,20.80,3,0,9.90,1.85,Poor
58,52,23.60,2,9,3.80,1.53,Poor
55,40,49.40,3,16,5.50,1.77,Poor
49,46,21.60,1,2,8.80,1.93,Poor
50,38,20.80,0,13,6.60,1.58,Poor
56,56,13.20,0,0,4.20,2.48,Poor
60,40,22.30,2,0,8.50,1.79,Poor
59,40,27.60,5,12,16.40,2.79,Poor
62,58,30.80,2,10,3.70,1.93,Poor
48,48,5.00,1,0,11.20,2.55,Poor
46,42,21.00,1,9,5.40,2.37,Poor
47,50,37.70,0,17,5.20,2.57,Poor
53,49,22.90,2,13,7.60,1.62,Poor
64,30,19.90,1,10,8.44,2.26,Poor
74,39,30.00,1,13,1.00,1.76,Poor
64,47,39.40,0,5,10.10,1.93,Poor
74,61,31.30,2,2,1.00,2.14,Poor
74,44,38.60,2,11,1.00,2.26,Poor
56,33,17.00,2,1,8.20,2.00,Poor
57,49,33.60,0,12,11.10,1.15,Poor
65,35,40.50,0,1,7.50,1.82,Poor
67,46,31.20,2,8,5.60,2.32,Poor
52,37,24.30,2,8,7.60,1.63,Poor
69,41,30.10,2,20,10.30,1.15,Poor
68,39,35.10,3,9,14.30,1.45,Poor
53,37,39.10,1,15,3.30,1.48,Poor
66,35,33.10,2,3,3.70,1.08,Poor
69,30,39.10,3,11,5.90,2.79,Poor
74,38,17.30,1,7,4.60,1.68,Poor
57,30,27.90,3,11,11.70,1.45,Poor
51,38,27.10,0,1,6.70,2.50,Poor
61,51,28.40,2,5,5.10,2.27,Poor
55,44,18.40,1,2,9.10,2.02,Poor
52,41,32.00,3,14,6.10,1.35,Poor
54,46,30.10,2,8,5.10,2.40,Poor
45,49,25.10,0,0,3.50,2.39,Poor
45,48,34.20,1,17,3.90,2.11,Poor
60,54,37.80,1,11,12.50,2.13,Poor
54,47,28.30,3,7,6.60,2.20,Poor
61,49,30.40,0,9,5.20,1.40,Poor
56,30,34.40,1,18,8.20,1.72,Poor
43,45,18.00,0,5,1.00,1.39,Poor
73,47,8.50,2,3,11.70,1.97,Poor
61,37,9.70,3,9,4.50,2.79,Poor
59,39,18.10,2,4,4.20,1.81,Poor
51,31,5.00,0,0,10.30,1.73,Poor
74,50,28.00,1,10,7.50,2.77,Poor
54,49,11.90,1,0,10.20,2.43,Poor
54,51,28.20,2,11,6.00,2.01,Poor
49,30,33.40,2,5,3.30,1.69,Poor
56,46,33.50,2,13,10.70,1.35,Poor
56,42,45.40,2,10,8.10,1.43,Poor
56,37,10.30,0,6,5.10,1.75,Poor
57,51,31.30,2,5,1.50,2.24,Poor
53,40,39.90,5,12,11.50,1.69,Poor
50,42,38.30,0,8,4.50,1.40,Poor
47,44,30.90,3,11,5.40,2.38,Poor
56,30,34.40,2,11,6.30,1.10,Poor
58,48,30.30,3,11,5.40,1.32,Poor
62,39,36.40,3,6,12.00,1.92,Poor
50,44,23.20,3,0,2.50,1.74,Poor
59,56,28.90,3,2,1.00,2.95,Poor
54,45,29.10,1,10,5.20,1.56,Poor
69,50,26.30,0,9,5.10,2.18,Poor
68,55,45.10,3,17,10.50,1.53,Poor
64,30,33.70,2,18,12.10,1.38,Poor
43,48,31.90,1,11,1.00,1.76,Poor
62,30,30.70,0,14,5.60,1.15,Poor
70,50,19.60,0,1,10.20,1.48,Poor
54,62,34.50,0,12,1.00,2.60,Poor
74,65,12.10,0,0,3.36,2.58,Poor
47,49,43.90,3,13,9.00,2.02,Poor
59,45,27.90,1,4,7.60,1.40,Poor
48,40,17.70,1,1,1.00,2.03,Poor
62,50,50.30,4,22,2.50,1.90,Poor
64,51,19.90,3,9,10.70,2.19,Poor
46,42,27.20,0,10,1.20,1.82,Poor
61,45,27.20,1,3,9.50,1.90,Poor
42,46,34.90,0,6,1.00,1.73,Poor
57,39,31.20,3,9,8.70,2.32,Poor
49,52,27.80,0,8,11.00,2.30,Poor
64,44,25.80,3,15,10.20,2.03,Poor
52,43,16.90,1,8,8.70,1.52,Poor
56,46,37.40,4,15,5.40,1.96,Poor
61,37,16.80,0,5,7.90,2.11,Poor
60,31,33.80,4,3,3.50,1.47,Poor
67,45,26.00,4,5,20.20,2.79,Poor
57,42,21.60,2,7,9.30,2.44,Poor
72,42,21.10,6,14,11.60,2.79,Poor
56,37,36.80,1,4,1.00,1.98,Poor
43,55,33.60,2,17,6.39,1.79,Poor
51,33,37.00,3,6,9.20,1.25,Poor
74,43,18.60,0,0,4.00,1.84,Poor
46,30,9.30,0,3,1.00,1.76,Poor
66,55,17.70,0,5,6.50,1.75,Poor
60,36,27.20,4,9,9.30,2.03,Poor
55,37,31.00,2,17,7.70,2.10,Poor
56,61,29.50,1,15,4.70,1.44,Poor
67,47,18.50,2,6,13.10,1.97,Poor
49,46,44.90,1,0,1.00,2.62,Poor
56,30,26.30,2,10,9.90,2.79,Poor
44,40,43.40,1,12,2.50,1.87,Poor
54,55,5.00,0,0,4.60,2.33,Poor
59,38,24.50,2,6,15.30,1.88,Poor
54,40,34.50,0,10,10.90,1.65,Poor
59,34,31.30,3,14,15.20,2.79,Poor
44,43,40.90,0,11,11.00,2.49,Poor
74,33,33.90,3,11,1.00,1.35,Poor
59,31,12.40,1,3,6.60,2.32,Poor
56,39,27.10,0,10,1.00,1.30,Poor
60,53,15.00,0,4,3.70,1.73,Poor
64,45,34.00,2,5,7.90,1.76,Poor
54,30,34.60,4,18,10.90,2.79,Poor
52,38,11.90,0,8,5.40,2.18,Poor
54,34,22.50,1,12,4.80,1.19,Poor
50,44,25.40,0,2,6.40,2.09,Poor
46,47,25.90,0,16,4.60,2.31,Poor
60,52,28.00,0,4,8.70,1.75,Poor
46,46,36.00,0,0,3.60,2.06,Poor
48,37,21.10,0,16,3.60,2.79,Poor
54,51,32.60,1,16,8.30,2.05,Poor
56,57,15.90,2,11,5.50,2.43,Poor
63,46,20.80,5,10,9.00,1.77,Poor
55,30,11.00,1,9,5.70,2.49,Poor
64,51,33.00,0,0,1.00,2.00,Poor
49,40,5.40,1,0,1.00,2.24,Poor
43,35,25.50,0,12,1.00,1.59,Poor
58,47,19.10,1,9,5.50,2.52,Poor
64,42,46.80,3,18,8.30,1.50,Poor
49,38,37.80,0,14,2.00,1.34,Poor
64,47,33.60,1,6,7.50,1.89,Poor
67,30,40.40,0,19,5.80,1.23,Poor
61,33,12.40,2,7,8.60,1.57,Poor
74,30,10.30,0,0,1.80,1.25,Poor
63,47,19.90,1,1,3.40,3.02,Poor
46,45,18.60,0,0,3.70,1.61,Poor
48,39,31.70,0,0,9.70,1.47,Poor
63,51,18.30,1,1,7.70,1.92,Poor
67,50,24.80,1,2,4.10,1.82,Poor
58,48,23.50,2,3,11.30,2.03,Poor
58,43,22.50,3,6,12.70,1.61,Poor
74,31,31.70,0,13,1.00,1.79,Poor
67,35,37.80,2,11,11.30,2.79,Poor
48,43,9.00,0,0,2.50,2.38,Poor
66,42,12.70,2,6,9.50,2.30,Poor
48,42,29.10,1,1,9.50,2.14,Poor
61,50,19.50,2,0,8.20,1.77,Poor
60,43,42.50,1,14,10.95,1.84,Poor
44,47,23.90,2,1,8.50,1.55,Poor
74,66,14.40,1,7,1.00,2.31,Poor
60,48,21.80,0,0,1.00,1.92,Poor
62,47,29.80,4,17,13.10,1.99,Poor
43,37,44.60,2,7,6.00,2.13,Poor
71,41,23.00,1,8,11.40,1.35,Poor
62,49,38.70,2,10,3.90,2.35,Poor
56,47,21.90,0,0,2.70,1.95,Poor
60,53,34.10,3,7,9.50,1.64,Poor
53,52,31.00,2,12,8.00,1.73,Poor
48,30,23.80,1,9,8.40,2.34,Poor
74,52,21.40,4,16,1.00,1.74,Poor
57,37,38.30,3,10,11.70,2.03,Poor
45,39,22.70,0,3,7.00,1.81,Poor
57,41,30.50,1,9,5.00,1.96,Poor
53,46,25.30,1,10,4.30,1.44,Poor
62,32,20.20,2,11,5.60,1.98,Poor
64,30,5.90,3,0,15.19,1.51,Poor
68,47,32.50,5,13,10.20,2.79,Poor
46,47,26.40,2,9,7.70,1.94,Poor
52,40,24.50,2,12,7.90,1.86,Poor
50,36,16.00,2,1,7.70,1.24,Poor
58,53,19.90,2,6,5.80,1.91,Poor
55,46,31.90,2,12,8.60,2.10,Poor
58,48,38.50,2,15,5.00,2.79,Poor
69,50,38.30,3,12,8.60,1.47,Poor
74,56,19.40,2,6,1.00,2.07,Poor
54,32,39.20,1,9,1.30,2.43,Poor
61,49,31.90,1,0,10.70,1.46,Poor
57,56,5.00,0,0,5.80,2.71,Poor
56,43,31.50,0,6,2.40,1.93,Poor
72,45,34.70,2,10,9.60,1.65,Poor
59,42,10.30,1,7,7.70,1.55,Poor
59,56,42.80,4,11,6.30,2.05,Poor
47,39,33.00,1,11,8.40,1.80,Poor
71,30,28.60,1,7,8.20,1.52,Poor
54,53,19.10,1,7,2.60,2.72,Poor
65,47,19.70,2,3,4.40,2.38,Poor
48,56,24.50,0,6,2.50,1.89,Poor
61,44,30.10,3,0,6.00,1.44,Poor
60,36,26.90,2,9,8.70,1.68,Poor
65,38,30.90,3,8,7.50,1.26,Poor
56,38,41.50,1,18,6.50,1.63,Poor
63,40,20.10,2,15,6.40,1.34,Poor
59,35,14.20,0,5,1.00,1.40,Poor
55,59,43.20,2,16,10.40,2.04,Poor
58,36,28.60,2,15,7.80,2.11,Poor
43,50,23.10,0,1,1.00,1.92,Poor
49,30,28.10,2,12,3.50,1.36,Poor
66,48,27.10,2,5,9.70,2.79,Poor
52,30,29.80,0,6,1.70,1.69,Poor
59,51,29.30,1,7,12.90,2.14,Poor
55,47,12.90,1,4,6.60,1.70,Poor
53,39,23.50,1,8,8.70,1.74,Poor
61,50,21.20,3,1,4.10,2.55,Poor
63,34,15.30,1,5,6.90,1.90,Poor
46,56,21.80,1,12,5.30,2.08,Poor
65,44,35.50,2,2,5.90,2.42,Poor
47,38,10.50,1,5,7.30,2.07,Poor
58,44,14.90,2,0,8.70,1.57,Poor
56,30,26.10,2,8,8.10,1.90,Poor
63,50,11.80,3,14,3.30,1.92,Poor
69,35,27.40,4,9,12.30,1.08,Poor
64,54,16.90,1,0,2.40,1.82,Poor
43,52,16.40,4,4,7.42,2.24,Poor
58,30,31.30,2,6,11.70,1.28,Poor
44,33,33.80,0,10,1.00,1.70,Poor
54,30,11.80,1,2,5.70,1.58,Poor
61,41,26.00,3,10,13.00,1.92,Poor
73,45,15.00,0,0,7.40,1.57,Poor
74,50,36.10,2,12,4.27,2.80,Poor
50,45,25.60,3,12,5.50,1.77,Poor
61,40,33.40,2,15,3.40,2.06,Poor
57,45,11.10,0,0,7.50,1.57,Poor
51,50,51.00,1,11,6.40,1.80,Poor
70,35,32.00,4,21,9.10,1.55,Poor
53,35,34.00,0,4,4.10,2.22,Poor
50,39,22.00,0,5,7.80,1.46,Poor
57,60,19.70,3,10,6.00,2.37,Poor
44,30,10.50,0,0,5.00,2.79,Poor
72,43,34.50,2,15,8.00,1.59,Poor
74,47,25.40,0,0,1.00,2.32,Poor
57,38,32.20,1,13,6.90,1.37,Poor
74,57,10.10,1,5,1.00,2.48,Poor
60,64,33.80,3,6,9.60,2.19,Poor
63,40,40.20,1,16,9.90,2.22,Poor
50,51,15.80,0,1,7.20,1.91,Poor
45,48,43.70,3,14,4.40,2.02,Poor
64,44,27.10,4,15,15.10,1.65,Poor
63,42,11.40,4,8,1.00,1.71,Poor
56,42,26.80,5,4,8.00,1.52,Poor
47,38,27.40,1,5,3.80,2.91,Poor
64,48,30.90,4,12,11.20,2.79,Poor
59,64,13.30,0,1,6.90,1.31,Poor
47,46,29.00,2,5,13.30,1.90,Poor
43,48,27.90,2,0,6.80,2.28,Poor
58,44,15.00,1,5,7.00,2.05,Poor
58,44,14.40,2,1,10.20,2.11,Poor
56,48,33.60,1,5,8.70,2.17,Poor
56,47,44.00,4,15,8.70,2.03,Poor
51,47,16.90,2,5,3.00,1.72,Poor
74,51,42.60,5,13,10.10,1.49,Poor
64,51,23.80,1,6,9.00,1.60,Poor
60,43,24.10,0,5,2.40,2.41,Poor
64,36,33.60,3,15,7.00,2.79,Poor
46,59,12.10,0,2,1.00,2.09,Poor
74,53,34.00,1,8,9.00,1.97,Poor
62,57,31.40,3,5,12.80,2.15,Poor
46,44,23.80,0,2,1.10,2.25,Poor
72,54,17.30,1,0,10.10,1.59,Poor
62,45,29.00,3,17,8.20,2.11,Poor
59,49,28.90,1,15,5.50,1.30,Poor
66,52,24.60,1,3,9.50,1.58,Poor
70,50,34.60,3,7,7.50,2.11,Poor
60,37,53.90,4,8,6.90,1.50,Poor
55,43,19.10,0,3,1.10,2.44,Poor
50,38,44.10,3,12,6.60,2.79,Poor
61,45,28.60,2,9,7.50,2.79,Poor
54,49,20.00,0,0,7.20,1.77,Poor
59,57,23.00,1,2,4.40,2.03,Poor
47,30,23.50,0,15,5.50,2.79,Poor
55,56,41.30,0,16,1.40,2.41,Poor
54,41,37.80,3,10,8.40,1.43,Poor
64,45,39.70,2,12,14.00,1.32,Poor
74,38,17.40,0,3,1.00,1.57,Poor
67,49,27.10,3,16,5.70,1.15,Poor
61,46,44.20,2,13,11.80,1.83,Poor
56,61,19.30,1,9,1.00,2.18,Poor
64,46,32.60,2,11,9.60,2.09,Poor
56,45,26.50,3,11,7.50,1.40,Poor
68,54,35.00,2,8,12.00,1.34,Poor
64,43,45.40,1,13,7.30,1.55,Poor
52,60,20.40,1,8,5.50,2.02,Poor
50,32,15.60,0,3,9.40,1.69,Poor
74,35,21.50,0,2,1.00,2.37,Poor
60,47,28.50,1,7,6.50,2.51,Poor
62,44,49.90,5,15,9.20,1.76,Poor
66,42,11.40,3,0,5.70,1.12,Poor
54,43,12.70,2,7,11.90,2.47,Poor
61,55,42.60,2,20,4.90,2.10,Poor
71,54,33.90,4,15,9.70,1.96,Poor
56,44,7.90,1,3,7.50,2.39,Poor
50,37,22.60,3,11,7.40,2.47,Poor
50,35,31.10,2,1,12.10,2.79,Poor
64,41,39.70,3,18,9.20,1.34,Poor
49,52,37.60,3,7,6.40,1.97,Poor
44,44,33.30,1,4,8.00,2.14,Poor
58,47,19.40,4,5,10.10,2.09,Poor
45,61,23.20,1,0,5.90,2.11,Poor
56,54,27.60,2,3,4.10,2.37,Poor
53,52,21.60,0,0,5.20,1.53,Poor
69,54,26.20,0,1,1.30,2.43,Poor
47,45,14.70,2,8,7.40,2.79,Poor
42,43,48.30,2,17,1.00,1.55,Poor
70,55,48.50,1,14,5.30,2.07,Poor
53,44,36.10,2,9,1.00,2.08,Poor
74,48,56.30,5,18,1.00,1.86,Poor
61,41,21.80,4,13,5.40,1.76,Poor
59,46,24.40,0,0,4.20,1.93,Poor
52,54,8.10,0,0,1.00,1.98,Poor
58,58,19.50,3,12,6.60,1.73,Poor
63,37,14.90,1,4,6.64,1.99,Poor
55,59,30.50,1,9,1.00,1.98,Poor
59,52,19.80,2,10,8.40,2.10,Poor
51,42,24.60,0,0,1.00,1.98,Poor
52,38,32.90,4,9,7.00,2.08,Poor
52,55,8.80,0,0,1.00,2.11,Poor
63,43,20.90,2,11,11.90,1.31,Poor
76,42,31.50,2,9,6.20,2.88,Poor
59,50,13.60,1,3,5.80,1.73,Poor
48,43,29.70,4,12,8.40,1.42,Poor
46,41,28.60,2,13,6.50,2.31,Poor
54,54,35.90,3,22,1.00,1.80,Poor
54,48,23.30,1,3,6.70,2.30,Poor
46,39,7.60,0,1,4.50,2.10,Poor
60,39,33.30,1,22,7.30,1.20,Poor
65,39,7.00,1,1,9.20,1.21,Poor
74,48,37.90,2,10,4.80,1.86,Poor
56,57,50.20,3,14,6.80,1.38,Poor
53,32,24.40,3,5,8.50,1.98,Poor
61,49,29.50,2,7,5.50,1.98,Poor
44,53,21.70,1,4,1.00,1.91,Poor
53,52,25.30,4,1,2.10,2.98,Poor
53,39,24.40,1,7,3.80,1.89,Poor
68,57,18.40,1,10,8.60,2.05,Poor
68,47,21.20,3,4,6.00,2.54,Poor
51,48,15.50,0,0,8.50,1.79,Poor
61,30,32.50,4,8,5.40,1.44,Poor
74,48,46.50,3,10,1.00,2.01,Poor
69,51,14.10,2,8,8.80,2.08,Poor
49,37,48.50,4,14,9.80,1.90,Poor
52,43,18.40,3,8,3.70,2.11,Poor
51,46,30.90,2,4,2.80,2.18,Poor
48,59,37.30,4,9,1.00,2.25,Poor
74,48,33.30,1,13,4.90,1.75,Poor
62,50,24.70,3,18,10.40,2.04,Poor
65,48,37.40,5,16,6.90,1.88,Poor
57,30,35.40,4,6,4.20,1.84,Poor
44,50,29.00,0,9,1.70,2.06,Poor
54,51,18.40,0,0,4.50,1.80,Poor
55,49,25.80,2,21,4.00,1.69,Poor
52,49,26.50,3,15,10.80,2.79,Poor
74,57,27.00,0,5,1.00,1.89,Poor
57,45,23.60,2,11,10.80,2.28,Poor
56,53,13.00,3,1,15.60,2.68,Poor
65,49,34.80,0,15,1.00,2.34,Poor
60,51,34.90,1,16,3.40,2.79,Poor
46,34,38.60,1,22,6.40,1.56,Poor
57,54,26.20,3,6,9.90,1.96,Poor
49,43,27.60,0,3,6.70,1.79,Poor
63,30,52.10,2,23,6.10,1.30,Poor
54,52,27.90,1,13,4.70,2.09,Poor
65,34,32.70,5,11,8.30,2.79,Poor
59,47,5.00,1,0,10.10,2.37,Poor
53,45,21.50,2,14,9.50,2.40,Poor
46,35,22.00,0,5,7.10,1.51,Poor
66,48,24.90,1,10,8.70,1.18,Poor
53,39,16.60,1,10,1.40,2.17,Poor
53,47,31.70,2,8,6.30,2.17,Poor
61,36,32.00,2,8,7.40,1.96,Poor
51,55,16.60,0,0,5.60,2.40,Poor
63,44,20.20,3,8,4.30,2.17,Poor
54,45,22.40,1,5,1.00,2.02,Poor
47,53,37.90,2,11,3.70,2.29,Poor
74,48,34.00,1,4,6.42,1.70,Poor
92,31,33.30,2,0,12.81,1.60,Poor
74,55,11.40,2,0,1.00,2.45,Poor
53,47,45.90,3,6,3.30,2.59,Poor
59,45,22.40,1,9,1.00,1.55,Poor
56,46,11.40,3,0,7.20,1.31,Poor
74,40,28.40,2,2,3.40,1.96,Poor
53,45,36.00,2,16,5.00,2.43,Poor
74,30,26.80,0,8,3.50,1.39,Poor
70,52,22.00,2,2,7.20,1.83,Poor
49,58,16.80,0,0,1.00,2.67,Poor
59,45,30.00,4,18,4.80,1.73,Poor
54,38,35.50,3,14,7.60,1.56,Poor
57,47,34.50,3,7,4.40,1.65,Poor
52,34,10.60,2,0,10.20,1.47,Poor
66,54,9.10,0,3,7.70,1.77,Poor
56,46,36.60,3,13,14.60,1.67,Poor
43,30,38.90,1,2,4.50,1.68,Poor
64,47,6.80,0,0,6.60,2.06,Poor
74,57,26.80,2,22,1.00,2.27,Poor
48,43,20.00,1,0,3.50,1.82,Poor
54,45,36.10,3,7,5.70,2.18,Poor
47,64,26.70,0,4,7.70,2.09,Poor
57,57,20.10,1,2,1.00,2.32,Poor
57,48,46.90,0,9,1.80,2.25,Poor
53,49,28.70,3,18,5.50,1.93,Poor
76,40,19.80,1,3,14.20,1.50,Poor
51,55,35.50,3,18,10.90,1.65,Poor
56,46,14.20,2,3,10.00,1.46,Poor
71,42,26.40,1,10,6.30,1.92,Poor
64,43,53.70,4,26,7.00,1.88,Poor
70,43,8.70,3,5,10.80,1.97,Poor
55,34,34.20,5,5,7.90,1.74,Poor
72,38,13.80,6,11,13.40,1.35,Poor
60,41,9.60,0,1,4.50,1.93,Poor
44,40,24.30,0,3,1.00,1.76,Poor
74,46,16.40,0,5,1.00,2.42,Poor
45,52,45.90,0,18,1.30,2.48,Poor
63,45,12.00,2,15,5.80,2.20,Poor
49,30,18.50,0,3,1.00,2.05,Poor
49,36,29.80,0,7,7.80,1.51,Poor
54,48,31.60,0,7,8.10,2.35,Poor
70,56,24.50,4,7,8.10,2.07,Poor
74,48,32.80,3,10,7.70,1.78,Poor
46,53,19.00,0,1,3.50,2.52,Poor
64,52,42.30,3,17,7.20,1.66,Poor
58,57,13.20,2,6,6.80,2.37,Poor
74,30,43.20,4,21,16.30,1.18,Poor
56,30,16.70,2,2,7.20,2.79,Poor
49,50,24.30,0,7,3.80,2.56,Poor
63,36,26.70,3,11,5.90,1.35,Poor
74,43,36.00,2,16,1.00,1.97,Poor
59,44,27.00,3,10,13.20,1.57,Poor
54,44,32.40,1,0,9.00,2.70,Poor
42,48,15.50,0,0,1.00,2.03,Poor
45,54,24.60,0,9,1.90,1.89,Poor
62,48,30.00,3,13,2.60,2.29,Poor
63,48,34.30,5,14,7.10,1.91,Poor
67,35,55.80,4,16,10.10,1.80,Poor
66,35,39.60,4,20,2.80,2.79,Poor
51,35,17.70,3,6,2.60,2.21,Poor
53,44,32.70,4,7,12.60,1.99,Poor
64,50,19.90,1,5,4.10,1.54,Poor
55,44,39.70,3,10,8.20,2.68,Poor
61,31,41.60,3,9,4.80,1.39,Poor
