Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
75,66,34.29442341571321,4,11,15.767242617712327,1.8617989899721517,Average
61,55,25.58537549820978,3,10,14.054740259396159,2.245922911761963,Good
93,94,18.409418131406795,7,3,1.749576466137512,2.234991908564178,Poor
51,86,53.5289014012531,1,21,0.9550000000000001,2.675474174092671,Average
89,36,10.045006506674504,7,8,10.325497613803016,2.4583537955406367,Good
70,63,30.7655831982973,1,21,18.202004215834307,2.611864546316661,Average
97,73,37.342835702684305,1,11,10.420275313940664,3.618178497685496,Average
89,87,26.129222074264227,4,17,23.90275460092743,1.3755,Average
100,89,40.62217898605334,10,16,13.080476621305925,1.858678799839237,Excellent
88,76,62.435,10,4,24.919943956658948,3.4549769185828456,Average
45,82,33.19042515895362,7,14,23.188881236692467,3.3412118888263,Poor
73,71,27.38069146651911,6,21,22.340464980004615,1.7764772491842784,Excellent
52,55,54.239229538376655,1,13,3.3276162546790466,3.3479374634774945,Poor
64,64,39.87724970042087,6,19,13.620366393522486,4.0,Average
100,70,62.08911728638803,4,17,23.786469671444024,2.7568075236349263,Average
86,69,38.49064613664255,3,14,15.77229089013295,1.8255961040990674,Excellent
61,36,30.84243047758101,6,13,18.150291390681932,3.6540757295070403,Excellent
55,61,2.4182944797418955,4,16,1.77292888878908,4.0,Good
75,71,5.454362012887422,8,17,26.145,1.943894948723131,Good
51,63,2.2649999999999997,1,0,6.802828270930359,2.8425339512289676,Good
61,64,42.464643447948276,5,13,0.9550000000000001,3.86305557081937,Good
80,80,10.221369587578604,3,10,10.515080725653469,2.916440326119427,Poor
96,46,58.687066751052576,4,8,0.9550000000000001,1.3755,Excellent
86,36,36.00164291372185,6,21,4.3258714934522935,3.2350150444349364,Good
45,62,30.920859917545705,2,5,26.145,1.8539056855080323,Average
80,86,19.818775263235725,6,0,10.271264138300623,1.5704310442188103,Good
76,100,46.96198708034228,5,18,1.436486383170159,1.3755,Excellent
82,87,20.547424232958942,3,0,13.689149463570239,3.960408923187824,Poor
100,37,17.198660253289894,4,0,5.90539775161449,1.9938371055748738,Good
45,64,57.44243706482722,5,19,20.765607904342193,3.1281159966330954,Average
63,75,42.00702136670832,3,12,5.97503877031168,3.3666333486970723,Poor
86,73,31.092250454286685,5,15,15.758706537771754,2.961557420304852,Average
45,81,47.31697340775234,4,7,3.803634264078905,3.0924134952551787,Excellent
100,49,35.60702880969091,3,0,26.145,3.174448538047942,Good
81,71,42.532662539558295,10,1,17.722475153430217,2.9385219072192728,Good
90,79,20.318778333214492,6,9,12.248903424984135,2.0662335949439155,Average
63,88,62.435,4,1,11.005558981271903,1.979634100010935,Good
90,52,24.710748436337745,6,14,8.80778306686816,2.702470170839785,Excellent
95,62,62.435,2,7,7.059680010271425,2.6819000595916394,Excellent
79,36,31.945002833175714,4,13,6.82793655030072,3.2213246351461424,Good
79,56,50.38403172484509,4,12,26.145,3.874217695566859,Average
79,58,49.034870438481164,1,14,8.81609740369724,3.138379618739337,Excellent
58,47,56.674151903784825,6,15,0.9550000000000001,2.016975842320128,Poor
71,73,19.878599886515065,4,8,3.6441929886270312,1.3755,Good
71,68,55.35567270591024,4,13,21.29856687854474,2.057709669111504,Excellent
82,36,62.435,3,13,11.348193493654714,1.4987959301212637,Good
93,74,30.652298870843556,10,0,12.345234221731241,2.0951597466572918,Poor
54,49,36.08420486301545,3,17,23.339909971503964,3.0396893541488215,Average
72,80,25.75072530570162,1,12,6.922630996910094,2.8863674192750177,Good
100,42,29.027845022246453,1,16,18.808488329062786,4.0,Excellent
60,70,62.435,7,0,7.844127752285249,3.2735321842557425,Excellent
58,63,16.84955599943031,9,8,18.33172417325757,4.0,Excellent
78,76,17.999548374803787,3,2,10.177713631698886,3.4988811731357576,Good
90,72,62.435,9,17,11.4390491495057,3.8587352980451657,Excellent
74,64,47.00437751660132,7,0,20.391341379434724,2.45589036879902,Excellent
100,36,62.435,5,3,19.783307156453,1.7609717732927805,Good
91,37,27.10237461351568,4,16,12.080916110222025,2.3684363427606976,Good
90,57,37.77959950766615,6,6,9.499021438455138,2.7928902877280612,Excellent
85,69,23.21008277437548,8,3,26.145,2.194418046913829,Average
100,56,38.09470349911753,6,19,18.445172088551566,1.8322175739633195,Average
70,83,2.596548049412789,3,19,10.17765833445754,3.2092034547105475,Excellent
45,63,48.122719337132814,5,17,7.968913665119127,1.8280858381133673,Good
100,48,41.43037329025536,10,18,22.117945372967753,1.3755,Excellent
65,63,34.37611611434175,6,9,14.448906705353115,1.714770403356177,Average
76,74,28.214573259048713,8,9,12.096726350709737,2.5768364667964994,Good
99,77,18.876447367542664,7,6,14.445323787020882,1.8421453314765068,Poor
45,100,48.91433529381138,6,13,16.324194674323532,2.5829209117761938,Excellent
50,55,13.760441764559499,5,7,12.997820692840355,3.3875019445879158,Good
45,68,44.918761109535346,8,8,23.62552800371069,3.3622523904553914,Poor
59,79,62.435,7,16,24.09479194483174,2.162695435453177,Poor
83,69,62.435,6,21,17.960805428159475,1.538172427214462,Excellent
84,59,7.576158610180709,3,14,25.067700284325,2.2454346508434924,Good
79,36,25.504651798561415,6,21,13.54747954354258,3.4411065857300107,Good
47,58,43.2442850842868,5,5,19.29682309013652,3.6679059624771813,Excellent
45,46,34.140487272813154,4,0,21.945581759699778,3.1471044328295226,Poor
75,36,9.533469621371292,10,17,22.068539363866275,3.971118836276749,Good
65,52,42.575295938757435,1,5,21.199695679903876,4.0,Average
83,47,35.256216736696636,8,9,18.798129169270442,2.335159004806265,Good
88,82,62.435,3,0,26.145,4.0,Average
77,83,30.753462924731362,6,4,8.925025655501633,2.5513997117095246,Average
89,50,57.06574713259077,10,0,12.166984957871957,3.7947812281275146,Good
79,64,11.983154533107633,2,7,11.667044102869822,3.4925040899144935,Average
84,36,16.409396677811745,3,8,10.372227868775635,1.3755,Average
61,59,48.80230969575638,5,12,0.9550000000000001,1.8661234518748984,Average
71,78,55.50554824240365,3,21,25.068929823275006,1.618436555201456,Excellent
78,88,17.716771682450254,8,17,4.824083724992779,1.3755,Good
90,54,35.887428880851765,4,0,14.90774184852003,3.6583103866431745,Good
67,93,9.863505170084967,7,16,1.4864553525684432,4.0,Average
84,36,32.08661465630392,1,12,18.709815124984203,2.5541935523925674,Average
69,42,50.93621564440021,1,10,6.853238886469173,3.6338794032344626,Good
72,85,27.388969471762877,4,11,3.8972070273729678,4.0,Poor
90,100,30.831109379085888,1,13,15.114570848885155,3.0067254340791316,Good
45,80,14.52495793987357,10,5,7.567118838900491,2.779835410151691,Good
49,69,23.43814451671669,1,10,8.63442509168582,2.565831651587244,Excellent
46,36,62.435,2,21,14.924392912944663,3.326434558207449,Poor
45,36,36.79177724534376,6,5,20.22148198796009,3.6538230458680605,Average
61,72,16.885227473116863,3,3,6.574939671701961,3.252870652516427,Good
89,62,29.614068854063376,1,11,5.117927928104786,3.219521655043313,Good
69,45,5.867348772941771,10,2,13.673851649501513,2.754694056894672,Good
78,71,16.66580431588698,2,0,18.022903830320498,1.3755,Average
95,72,60.626607350643816,5,8,25.810036674634006,3.676179801782413,Average
100,90,32.803787831191904,5,21,4.4421979140665755,1.5569304496945013,Average
73,73,62.435,7,11,10.794680051679826,3.4058956815906294,Average
100,96,33.67642406737905,7,13,23.390263307559437,3.5383047404181642,Excellent
76,70,34.775567380245164,3,0,26.145,1.6969548009269693,Good
58,67,47.30699773381977,4,15,5.101919236122749,2.214187581646094,Good
63,93,2.2649999999999997,4,12,7.2460441652083185,4.0,Excellent
46,48,39.23585466388538,7,6,16.689334872389786,2.727232284451033,Good
57,100,34.53474484359605,2,13,8.604203798532467,1.619479739447082,Good
67,78,62.435,10,13,7.073860607202338,3.582142244149308,Good
90,78,53.301464938895236,3,2,15.537251530105992,2.054079736124882,Average
100,81,14.452823192588578,5,14,26.145,1.3755,Average
48,100,58.4382656290268,2,21,2.4340534172803174,3.3091595191061565,Average
82,87,30.585250598182345,1,9,26.11004421249713,1.914298550524414,Average
54,36,18.696878433350342,3,4,8.6292804338668,3.116319356297055,Average
83,100,39.09077985458978,2,10,16.391610282415623,2.015221744565779,Good
72,62,31.68765283590028,4,18,26.145,3.4911753727402672,Excellent
45,72,62.435,2,1,16.21901781253016,2.9826099989378125,Poor
92,42,41.74784543728785,7,16,10.967337652632246,1.3755,Average
62,81,39.24917708114258,3,5,19.53161369519594,3.175385108714858,Good
64,55,52.11598904940544,2,13,12.015666134273651,2.5230615589989043,Excellent
54,72,55.674779092067325,4,6,17.87195504507443,4.0,Good
62,63,49.9491071633865,8,6,11.749927954128221,3.188198936652408,Good
82,100,61.721207240093996,6,21,20.737222661169,3.5387137573386087,Poor
71,100,46.710638692257376,5,0,1.7194319228376234,2.1144178161570952,Good
80,71,38.545517913182145,1,15,4.929644694292884,2.0371900146492226,Good
81,71,58.38334365009776,2,21,1.5955065484016142,2.779508865562634,Average
100,61,33.75884153801477,1,17,13.00001068165923,2.454226061700067,Average
68,94,36.057183157184035,9,0,0.9550000000000001,4.0,Average
46,62,62.435,7,0,7.642190511698737,2.6555301085291134,Good
95,60,62.435,3,5,4.137130311116735,1.6150048857336166,Excellent
68,91,35.29030211669633,3,12,25.952717774403844,2.000761368718449,Good
96,58,27.044742542717245,3,13,5.122246227328759,3.7415678311176275,Poor
82,69,62.435,3,1,2.6274587071264985,2.641994783060711,Good
72,36,50.26038311509697,6,4,15.569866559119564,2.5900857430090034,Good
81,85,41.28424770712563,4,4,26.145,3.8339538910368023,Average
100,100,29.482607410184933,10,10,12.497135760005188,1.916099559614139,Good
100,85,41.58260221403285,9,21,13.149345482201676,1.3755,Average
75,100,35.039762451918435,9,3,24.359722228639235,1.976206654266962,Good
77,51,23.142299702370472,7,3,20.881214150391948,3.0395068860852783,Average
95,75,37.83071941423242,4,2,17.0630056461282,2.5621186002152974,Good
58,49,40.35565149976467,7,16,8.56543616094475,1.3755,Average
81,65,28.49170981245409,4,11,17.32054881443802,3.791101608157053,Good
74,86,52.17483684681693,10,4,2.001467814699666,2.9631868663483774,Good
80,72,59.30274079414402,6,8,8.216893841605533,3.182184828323208,Good
58,39,53.398075042533186,6,5,25.546172588052357,3.2118958663080415,Excellent
45,41,30.327283107942044,6,14,24.454459566787932,1.5434331514232547,Excellent
45,39,49.43472972604739,10,21,17.164779556417024,3.0985392615685443,Good
53,80,36.88502167153287,1,16,0.9550000000000001,3.6856356851949306,Good
65,100,12.563419213231057,10,10,3.2879016203545834,3.9117601817041443,Good
68,99,47.896385886815814,5,6,7.746404960104991,3.504828049740772,Good
100,36,38.14710605354568,1,0,12.028037572415684,3.302711590873896,Average
95,100,62.435,3,17,2.9321514675028446,1.3755,Average
56,90,62.42116244901065,1,17,11.398873655240013,2.7899137792400643,Poor
81,36,48.607697185154244,7,7,26.145,1.8754971724029565,Excellent
66,63,40.054738030397054,2,21,16.855750382456684,4.0,Good
69,94,38.472773649671865,6,11,15.321017102370982,3.9021165443641728,Good
78,82,16.85964824136136,8,18,4.895631041757866,1.881367932757509,Good
86,41,3.2465547324059045,3,14,0.9550000000000001,2.7597677262256877,Good
68,83,19.287356993344144,4,10,3.1194698488618275,3.0457416266327972,Average
95,36,34.558247445905735,1,3,0.9550000000000001,3.679165775125254,Good
52,65,2.2649999999999997,4,10,14.108543569061402,1.3755,Good
74,94,25.36424875561262,10,18,16.712824456486565,1.3755,Good
100,70,30.857429822869385,7,7,5.336342441324387,2.8414622924646475,Average
78,59,31.453321097134193,4,15,14.723114646503497,1.3755,Good
100,89,23.190705313998834,3,2,25.862641828249735,2.9584046999163363,Poor
76,91,29.11897762724823,5,18,26.145,3.3795035335261123,Good
85,98,62.435,6,14,19.972065905440346,4.0,Good
73,89,47.70043494333665,4,1,12.00154813501891,2.1998470527709286,Average
71,93,25.06841840645074,7,9,19.69965525630769,2.9609385024243053,Average
59,86,34.17629526982454,2,19,24.87452759896477,3.4370911588497837,Average
82,75,34.91748167191844,2,1,0.9550000000000001,1.6626870810307819,Average
58,72,21.22395950754119,6,2,25.972894345145217,3.693301481384675,Good
87,64,21.202209892646827,2,11,8.883783604462995,3.0708276718914416,Good
95,43,54.15021922979466,7,21,8.964933694775919,2.21647397339416,Good
81,49,27.66989881753214,5,6,10.483019628244515,2.941709883579588,Average
69,63,15.174770991280447,1,15,16.174837839318666,2.6691103838012413,Average
83,75,34.6429786806516,5,13,4.105546353479019,3.561938441925898,Average
68,100,37.62646546903869,1,6,11.074232410716895,2.4543775872800975,Poor
92,69,2.2649999999999997,7,12,17.90506107530035,3.024941904862594,Average
45,91,34.687300257115595,4,7,15.318863696929824,2.20143637031319,Excellent
68,93,51.51119880925214,10,8,16.68692681062148,1.8936871494789944,Average
45,64,43.79559839639816,8,0,10.744073434640608,2.9709903934286395,Average
45,83,62.435,2,11,19.325314956211564,1.9335748254551572,Average
100,64,58.60434963237955,1,19,22.3837157557073,3.581851938570268,Good
91,98,62.266816605993995,3,12,21.877980980368797,3.3795275763420056,Good
60,83,62.435,2,20,17.081516356751173,2.0614219017960274,Average
45,44,49.47795475993619,10,16,21.39273728013233,3.0120166412803573,Good
45,73,38.46070183576912,5,11,20.820765982929373,2.0569690243853014,Good
64,100,53.4692158352712,8,6,26.145,1.3755,Excellent
100,66,25.088123357519176,4,7,23.74678435023775,2.224457460324474,Average
83,79,37.43534037266138,5,0,12.727527511075122,2.7555545122209657,Good
63,81,23.449822422129323,5,9,5.788396792510025,3.310751306871803,Good
83,47,42.80983888692832,8,12,11.27385379450095,2.949575086915847,Poor
45,81,23.37240834695206,6,21,10.678166370805707,3.68585013270594,Poor
68,39,22.72406897649143,2,16,17.788236378464354,1.851616307470438,Average
76,56,43.09659290485049,10,4,7.571152244357587,2.4386087436385497,Good
72,93,32.892116456514955,4,0,23.52847627332191,4.0,Good
89,77,2.2649999999999997,4,9,1.7587990916291147,1.3755,Good
81,63,8.493902315466197,1,18,0.9550000000000001,2.365528497086939,Excellent
87,79,14.201503120150697,7,9,12.33651191735791,1.7638999345917445,Average
61,68,19.094577448581784,5,16,6.37123052784857,2.6146672896667824,Excellent
91,70,43.1141816064213,5,10,2.8661890864309054,2.3825291881334474,Good
100,84,39.4950378346534,4,17,8.103949909923337,3.389163608029164,Excellent
55,54,55.16394413752471,3,0,7.054853862782741,3.052550146152546,Average
57,70,49.37882421149301,4,21,13.56128775719489,1.5365448955751415,Average
100,63,55.286571285393045,7,2,8.243916938170454,2.233258537782601,Average
70,36,46.705339670144504,7,18,8.929759704649438,2.8043030014667782,Average
100,49,39.32360939799354,4,9,13.43480476048885,3.522421824628941,Excellent
66,100,55.79475025720351,8,10,22.028092686272885,4.0,Average
100,78,52.46341201411588,5,9,25.877412036027916,3.4868944157634765,Poor
77,41,42.404588686430145,4,13,14.72183483315263,1.821188426548189,Average
79,36,58.973927581961,6,15,15.377651699541389,2.71328450612334,Good
100,67,2.2649999999999997,1,20,11.931168899130077,2.980160784898164,Good
67,100,30.064114573147222,6,21,17.533804462445282,2.300041544242639,Good
56,65,29.78034948382606,1,14,16.766230091409373,3.261079176506735,Excellent
66,98,56.782107634125694,2,21,24.655609015416868,1.3755,Good
83,77,62.435,1,12,0.9550000000000001,3.341574564323953,Good
45,80,8.593460757844351,5,20,11.49850802960734,2.3418017494065335,Good
86,40,61.56761194048295,10,15,16.33594064343485,2.6978830465620427,Excellent
64,90,13.75386568741829,5,7,13.254202483043105,4.0,Poor
96,62,14.313534155264488,7,13,5.556564808430979,1.5793703360160454,Excellent
45,88,31.104168211791997,10,15,2.519350029878602,3.069251548038807,Good
59,52,29.55048309252931,6,11,20.27488270032985,3.575385731528376,Average
45,73,6.589575072204855,3,15,7.093304387255335,2.969828646173749,Good
58,77,47.47332151320252,3,18,0.9550000000000001,1.3755,Poor
79,66,48.01992875528556,5,11,20.69860300168959,4.0,Good
71,78,54.9558911768132,3,0,17.34605608542673,2.5991729260941487,Poor
69,64,27.416798719148375,3,21,12.498763015625824,2.2921271828992706,Excellent
71,55,34.7088436077809,8,9,5.764177019280923,2.5029099389626452,Average
78,100,34.8783468420236,8,4,12.519275573259671,2.4333182439703624,Excellent
55,92,62.435,1,2,23.725877036747683,1.648645449986009,Good
88,53,2.2649999999999997,3,8,0.9550000000000001,2.96459848116725,Good
87,82,17.725072807509623,4,6,0.9550000000000001,2.2244498465277927,Good
82,53,35.544248244669,7,5,8.182408167930316,3.455909354966353,Good
85,44,15.343729960206563,9,5,13.251169184131918,3.307048317249236,Excellent
80,92,30.65919748738857,10,16,9.291014698471951,4.0,Average
100,36,33.107540261300855,4,21,18.896173246250193,2.5989019017903052,Excellent
72,90,23.265454237391722,4,18,22.657068409760278,2.0243891100553175,Excellent
68,64,36.635225917529716,7,20,15.826459583266576,1.377165029120294,Good
60,65,47.071042657772225,3,8,18.201495238615532,4.0,Good
54,79,31.067497308142375,5,12,15.770223551472156,3.447382919769806,Average
50,82,27.051349038149862,4,15,13.55600719112558,2.132014815854564,Good
57,51,32.372742431358695,1,6,2.5683239112487097,4.0,Average
73,85,35.30399227269069,5,8,4.807630461591378,4.0,Excellent
81,72,3.221888205415979,5,18,2.0846564055678254,1.4922050074997057,Excellent
75,42,43.98674383574223,9,20,12.223615362479123,2.0727249792241143,Average
59,66,27.09195895322435,5,12,15.434441639870386,2.675917372997219,Excellent
91,100,58.79736606874673,1,1,1.2554036618076392,1.7652680560198388,Average
88,100,46.38426159192301,4,9,14.087967255338771,2.710629345381849,Poor
71,85,57.1039412740691,1,0,6.095858734400882,3.4957955768491145,Excellent
62,44,16.724231716310975,2,12,4.460160588535874,1.470857197132045,Excellent
85,80,28.56592065950879,7,13,8.202779505773611,3.088946479747362,Good
78,88,12.439145744317678,4,9,4.027782800586925,3.9391330104893827,Excellent
46,85,22.38595840646658,8,13,18.591287348742437,3.1930664171814067,Good
73,87,58.62278822122714,1,15,12.05919118707199,2.7309864036852582,Average
79,77,62.435,4,13,20.349858461749797,2.15562993201515,Average
57,68,14.185455371083734,4,1,9.736195820205966,3.6112386477268226,Good
78,56,26.957245046040903,8,9,10.055018689947918,1.6615216727578996,Good
46,36,34.031001797283324,7,15,26.145,3.0401892927115965,Good
100,77,46.283401955176146,7,21,0.9550000000000001,2.8291947321224433,Excellent
98,74,2.8610429959298997,10,9,24.306800081961264,3.8974859360030036,Average
69,82,5.764181836293989,4,16,26.145,2.2385153493944308,Poor
81,40,44.50646499373357,9,18,19.93333816652426,2.321070548371645,Excellent
45,84,2.2649999999999997,2,9,10.689249501535407,1.5984544868837425,Average
52,100,27.16978733507417,2,21,25.50771699978223,3.229058919985077,Excellent
68,71,38.44258802971859,7,21,10.762686210465477,2.392853468466336,Average
53,68,43.13718749622902,1,21,7.524527894149156,1.967265510088827,Good
88,76,32.817938396683566,7,15,10.201887881012965,2.0597692913166004,Poor
100,100,28.670151427072838,5,21,8.6678616635977,3.325994279984984,Poor
51,47,51.077809899742334,8,6,5.49374434448215,1.7333430902120974,Good
58,74,40.721887579183196,5,21,22.835610288848137,1.8195705479688273,Excellent
79,52,23.462986063821816,5,18,6.953983806963586,3.6748640109422572,Good
100,58,36.14005758189195,7,21,13.225844824081577,2.6430986871732576,Poor
51,68,42.53554831295163,3,8,1.3017004631247353,3.7322395448278542,Average
